13;Obras en curso;163;;BROCHA CONDOR PREMIUM 5 /8X1 CU;SODIMAC S.A ;100679868;Vi§a del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1924,37
13;Obras en curso;163;;CANDADO BRONCE P/140 40MM;SODIMAC S.A ;100679868;Vi§a del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5184,87
13;Obras en curso;163;;CANDADO BRONCE P/140 40MM;SODIMAC S.A ;100679868;Vi§a del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5184,87
13;Obras en curso;163;;OLEO PROF BR AMARILLO REY;SODIMAC S.A ;100679868;Vi§a del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;6462,18
13;Obras en curso;163;;KIT INSTAL CERRADURA 3PZA ;SODIMAC S.A ;100679868;Vi§a del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;6714
13;Obras en curso;163;;CANDADO YE1 40MM;SODIMAC S.A ;100679868;Vi§a del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;8647,05
13;Obras en curso;163;;EXTENSION 30M NA;SODIMAC S.A ;100679868;Vi§a del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;13974,79
13;Obras en curso;163;;EXTENSION 30M NA;SODIMAC S.A ;100679868;Vi§a del Mar;;;16-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;13975
13;Obras en curso;;;PAGO CAPACITACION ;PROGRESS FIVE;;Vi§a del Mar;;;20-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;693990
13;Obras en curso;117;BOL;Gestion apoyo Hitos relacionados quinta region;MIGUEL DANIEL SILVA;287;Vi§a del Mar;;;28-06-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;619826
13;Obras en curso;31;SI;Ito PRT Casablanca Vi§a ;CGESTA LIMITADA;412;Vi§a del Mar;;;08-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;2808198
13;Obras en curso;88;;AWB CLP 35.000;SPARBER CHILE S.A.;1731;Vi§a del Mar;;;09-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;35000
13;Obras en curso;88;;Flete terrestre;SPARBER CHILE S.A.;1731;Vi§a del Mar;;;09-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;35000
13;Obras en curso;88;;SERVIOS DOCUMENTALES CLP 80.000;SPARBER CHILE S.A.;1731;Vi§a del Mar;;;09-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;80000
13;Obras en curso;;;RENDICION EDUARDO AGöERO;EDUARDO AGöERO;26;Vi§a del Mar;;;10-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;82005
13;Obras en curso;;;RENDICION JENNIFER GONZALEZ;JENNIFER GONZALEZ;27;Vi§a del Mar;;;17-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;14590
13;Obras en curso;32;SI;Documentacion ;DEPOCARGO DEPOSITO ADUANERO DE CARGA LIMITADA;459012;Vi§a del Mar;;;17-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;143957
13;Obras en curso;33;SI;Honorarios;AG. DE ADUANAS JUAN BORIE;10209;Vi§a del Mar;;;19-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;82048
13;Obras en curso;120;BOL;Asesoria Juridica ;CARLOS RENATO PRENAFETA GOIC;1;Vi§a del Mar;;;22-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;8888888
13;Obras en curso;119;BOL;Aesoria para Licitacion en VIII Region ;GUSTAVO MIENERT RAUNA;43;Vi§a del Mar;;;22-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;2222222
13;Obras en curso;83;;proyecto TI centralizacion;ACTE LIMITADA;3;Vi§a del Mar;;;23-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1266330
13;Obras en curso;96;;TRABAJOS DE SOBREALTURA PANDERETAS;ALEJANDRO ANDRES ROCHE COCCIO;248;Vi§a del Mar;;;25-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;980000
13;Obras en curso;109;BOL;HONORARIOS;MIGUEL DANIEL SILVA CARRASCO;288;Vi§a del Mar;;;29-07-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;621187
